match_id,tournament_id,tournament_name,league_band,scheduled_start_utc,scheduled_start_mountain,scheduled_start_prague,official_status,normalized_status,player_1_id,player_1_name,player_2_id,player_2_name,player_1_sets,player_2_sets,winner_player_id,winner_player_name,set_scores,completed_at_utc,calculated_finish_utc,calculated_finish_method,first_seen_at_utc,last_changed_at_utc,source_snapshot_id,source,data_quality,content_hash
39331,4834,Tournament A12. league 900-1000,,2022-06-26T00:00:00+00:00,2022-06-25T18:00:00-06:00,2022-06-26T02:00:00+02:00,3,COMPLETED,690,Josef Kutifel,681,Marek Fabini,1,3,681,Marek Fabini,,,2022-06-26T00:18:42+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:57:58.666736+00:00,2026-08-15T04:57:58.666736+00:00,c6a3e4b70a14429bf5324ac6f68f65aad75f5ae7ca6d48559cf2166118435a9a,api.league-pro.com,OK,2a928ebe7392cdc6ab770ea3ed1889ba087fdc0e93103306615881cde1364ce7
39365,4839,Tournament A14. league 800-900,,2022-06-26T00:00:00+00:00,2022-06-25T18:00:00-06:00,2022-06-26T02:00:00+02:00,3,COMPLETED,715,Karel Brozik,885,Denis Hofman,3,1,715,Karel Brozik,,,2022-06-26T00:15:39+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:57:58.666736+00:00,2026-08-15T04:57:58.666736+00:00,c6a3e4b70a14429bf5324ac6f68f65aad75f5ae7ca6d48559cf2166118435a9a,api.league-pro.com,OK,8e4b2ff811e97812d5145f68194d28f9fd13c293cf20f2eaaf37a599846d1cd2
39332,4834,Tournament A12. league 900-1000,,2022-06-26T00:30:00+00:00,2022-06-25T18:30:00-06:00,2022-06-26T02:30:00+02:00,3,COMPLETED,930,Michal Zahradka,684,Martin Huk,2,3,684,Martin Huk,,,2022-06-26T00:52:17+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:57:58.666736+00:00,2026-08-15T04:57:58.666736+00:00,c6a3e4b70a14429bf5324ac6f68f65aad75f5ae7ca6d48559cf2166118435a9a,api.league-pro.com,OK,9f2778e31e9c47ec69ad7423e6f5a2278e850a611b81df571ebbcc0a51ea5585
39366,4839,Tournament A14. league 800-900,,2022-06-26T00:30:00+00:00,2022-06-25T18:30:00-06:00,2022-06-26T02:30:00+02:00,3,COMPLETED,890,Martin Kowalik,879,Jiri Ruzicka,1,3,879,Jiri Ruzicka,,,2022-06-26T00:50:41+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:57:58.666736+00:00,2026-08-15T04:57:58.666736+00:00,c6a3e4b70a14429bf5324ac6f68f65aad75f5ae7ca6d48559cf2166118435a9a,api.league-pro.com,OK,cfb38e02c47995d1fceb17eb6ee8d535634381b2b06e3de7d9e24b348999112d
39333,4834,Tournament A12. league 900-1000,,2022-06-26T01:00:00+00:00,2022-06-25T19:00:00-06:00,2022-06-26T03:00:00+02:00,3,COMPLETED,681,Marek Fabini,688,Erik Mares,1,3,688,Erik Mares,,,2022-06-26T01:16:05+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:57:58.666736+00:00,2026-08-15T04:57:58.666736+00:00,c6a3e4b70a14429bf5324ac6f68f65aad75f5ae7ca6d48559cf2166118435a9a,api.league-pro.com,OK,072d937afa91066790b22c5c56dfd31f0f040b6704055f6716673e679e486718
39367,4839,Tournament A14. league 800-900,,2022-06-26T01:00:00+00:00,2022-06-25T19:00:00-06:00,2022-06-26T03:00:00+02:00,3,COMPLETED,885,Denis Hofman,809,Michal Regner,3,1,885,Denis Hofman,,,2022-06-26T01:16:10+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:57:58.666736+00:00,2026-08-15T04:57:58.666736+00:00,c6a3e4b70a14429bf5324ac6f68f65aad75f5ae7ca6d48559cf2166118435a9a,api.league-pro.com,OK,b3b0aa15474ce06642cb865d1a38d5789716ca9f537b64b6f9d6b378a99d9a30
39334,4834,Tournament A12. league 900-1000,,2022-06-26T01:30:00+00:00,2022-06-25T19:30:00-06:00,2022-06-26T03:30:00+02:00,3,COMPLETED,684,Martin Huk,690,Josef Kutifel,3,0,684,Martin Huk,,,2022-06-26T01:42:04+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:57:58.666736+00:00,2026-08-15T04:57:58.666736+00:00,c6a3e4b70a14429bf5324ac6f68f65aad75f5ae7ca6d48559cf2166118435a9a,api.league-pro.com,OK,60c85ed1e8dcf90d73042a3456a71c0cc652ceb9fc895c49cb94092ba5369a6c
39368,4839,Tournament A14. league 800-900,,2022-06-26T01:30:00+00:00,2022-06-25T19:30:00-06:00,2022-06-26T03:30:00+02:00,3,COMPLETED,879,Jiri Ruzicka,715,Karel Brozik,0,3,715,Karel Brozik,,,2022-06-26T01:45:55+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:57:58.666736+00:00,2026-08-15T04:57:58.666736+00:00,c6a3e4b70a14429bf5324ac6f68f65aad75f5ae7ca6d48559cf2166118435a9a,api.league-pro.com,OK,b583e6ccc70a9826c1a4d365ea3ed2f8f97281bf240525f66b28ad8a2538f59c
39335,4834,Tournament A12. league 900-1000,,2022-06-26T02:00:00+00:00,2022-06-25T20:00:00-06:00,2022-06-26T04:00:00+02:00,3,COMPLETED,681,Marek Fabini,930,Michal Zahradka,3,2,681,Marek Fabini,,,2022-06-26T02:19:27+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:57:58.666736+00:00,2026-08-15T04:57:58.666736+00:00,c6a3e4b70a14429bf5324ac6f68f65aad75f5ae7ca6d48559cf2166118435a9a,api.league-pro.com,OK,e164c89549f4b1a305ce050addbbf8ed57e8b5b02be52d990ce7574d7c6c4639
39369,4839,Tournament A14. league 800-900,,2022-06-26T02:00:00+00:00,2022-06-25T20:00:00-06:00,2022-06-26T04:00:00+02:00,3,COMPLETED,885,Denis Hofman,890,Martin Kowalik,3,1,885,Denis Hofman,,,2022-06-26T02:19:21+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:57:58.666736+00:00,2026-08-15T04:57:58.666736+00:00,c6a3e4b70a14429bf5324ac6f68f65aad75f5ae7ca6d48559cf2166118435a9a,api.league-pro.com,OK,17afb6dd2a0926e88134e75d3717c266cdb4f492c798c3d009fe1ad014fa8d4c
