match_id,tournament_id,tournament_name,league_band,scheduled_start_utc,scheduled_start_mountain,scheduled_start_prague,official_status,normalized_status,player_1_id,player_1_name,player_2_id,player_2_name,player_1_sets,player_2_sets,winner_player_id,winner_player_name,set_scores,completed_at_utc,calculated_finish_utc,calculated_finish_method,first_seen_at_utc,last_changed_at_utc,source_snapshot_id,source,data_quality,content_hash
73887,8927,Tournament A12. league 600-700,,2023-02-09T00:00:00+00:00,2023-02-08T17:00:00-07:00,2023-02-09T01:00:00+01:00,3,COMPLETED,851,Kamil Novak,934,Jiri Plachy,2,3,934,Jiri Plachy,,,2023-02-09T00:29:14+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:21.837286+00:00,2026-08-15T05:01:21.837286+00:00,e3e429a15ec6a5df120c613a72983efbc30b049b148ca827adf0d613e47df8da,api.league-pro.com,OK,29a93e134db9d642f884d66b2faff5949f10c833c738c36bea83e3b77cb3a9cb
73921,8932,Tournament A14. league 550-600,,2023-02-09T00:00:00+00:00,2023-02-08T17:00:00-07:00,2023-02-09T01:00:00+01:00,3,COMPLETED,1239,Ladislav Havel,1204,Miroslav Adamec,1,3,1204,Miroslav Adamec,,,2023-02-09T00:11:34+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:21.837286+00:00,2026-08-15T05:01:21.837286+00:00,e3e429a15ec6a5df120c613a72983efbc30b049b148ca827adf0d613e47df8da,api.league-pro.com,OK,4b1ed698a60f0e81d5acd3ae2379d6eb87bc213c4594171154847340330248b8
73888,8927,Tournament A12. league 600-700,,2023-02-09T00:30:00+00:00,2023-02-08T17:30:00-07:00,2023-02-09T01:30:00+01:00,3,COMPLETED,847,Milan Smrcek,950,Jan Varcl,3,2,847,Milan Smrcek,,,2023-02-09T00:59:53+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:21.837286+00:00,2026-08-15T05:01:21.837286+00:00,e3e429a15ec6a5df120c613a72983efbc30b049b148ca827adf0d613e47df8da,api.league-pro.com,OK,a4a3ea5d130c0b6db296845ada6fa01d0a19404f2cd1a23b119d913fe9f55d9a
73922,8932,Tournament A14. league 550-600,,2023-02-09T00:30:00+00:00,2023-02-08T17:30:00-07:00,2023-02-09T01:30:00+01:00,3,COMPLETED,1146,Ladislav Linder,1377,Mihail Trinta,3,1,1146,Ladislav Linder,,,2023-02-09T00:43:56+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:21.837286+00:00,2026-08-15T05:01:21.837286+00:00,e3e429a15ec6a5df120c613a72983efbc30b049b148ca827adf0d613e47df8da,api.league-pro.com,OK,b90160495ffd784c003e7b099e0c44bb1c648fb5132937da94d89396dd264d04
73889,8927,Tournament A12. league 600-700,,2023-02-09T01:00:00+00:00,2023-02-08T18:00:00-07:00,2023-02-09T02:00:00+01:00,3,COMPLETED,934,Jiri Plachy,1434,Frantisek Briza,3,2,934,Jiri Plachy,,,2023-02-09T01:28:23+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:21.837286+00:00,2026-08-15T05:01:21.837286+00:00,e3e429a15ec6a5df120c613a72983efbc30b049b148ca827adf0d613e47df8da,api.league-pro.com,OK,6526ae754b21546026370fe01b60724d3ab36e71a6ad24ab3cdd4b014d3a18f6
73923,8932,Tournament A14. league 550-600,,2023-02-09T01:00:00+00:00,2023-02-08T18:00:00-07:00,2023-02-09T02:00:00+01:00,3,COMPLETED,1204,Miroslav Adamec,867,Ondrej Pastorek,1,3,867,Ondrej Pastorek,,,2023-02-09T01:20:12+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:21.837286+00:00,2026-08-15T05:01:21.837286+00:00,e3e429a15ec6a5df120c613a72983efbc30b049b148ca827adf0d613e47df8da,api.league-pro.com,OK,45bcb85176920be07cd5c530406fa60bee722ba11b0926acd206e877238d74e1
73890,8927,Tournament A12. league 600-700,,2023-02-09T01:30:00+00:00,2023-02-08T18:30:00-07:00,2023-02-09T02:30:00+01:00,3,COMPLETED,851,Kamil Novak,950,Jan Varcl,0,3,950,Jan Varcl,,,2023-02-09T01:41:12+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:21.837286+00:00,2026-08-15T05:01:21.837286+00:00,e3e429a15ec6a5df120c613a72983efbc30b049b148ca827adf0d613e47df8da,api.league-pro.com,OK,e8ce407da104f0cac1e30ff0e974e962c9ac9f4740729d6c929fdf2ce3997dd1
73924,8932,Tournament A14. league 550-600,,2023-02-09T01:30:00+00:00,2023-02-08T18:30:00-07:00,2023-02-09T02:30:00+01:00,3,COMPLETED,1239,Ladislav Havel,1377,Mihail Trinta,1,3,1377,Mihail Trinta,,,2023-02-09T01:46:42+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:21.837286+00:00,2026-08-15T05:01:21.837286+00:00,e3e429a15ec6a5df120c613a72983efbc30b049b148ca827adf0d613e47df8da,api.league-pro.com,OK,ab79cd0b4acea25b2ff49e5b49214d8f07fba9af38bc9bad2ec86c19ad48d0dd
73891,8927,Tournament A12. league 600-700,,2023-02-09T02:00:00+00:00,2023-02-08T19:00:00-07:00,2023-02-09T03:00:00+01:00,3,COMPLETED,1434,Frantisek Briza,847,Milan Smrcek,2,3,847,Milan Smrcek,,,2023-02-09T02:25:47+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:21.837286+00:00,2026-08-15T05:01:21.837286+00:00,e3e429a15ec6a5df120c613a72983efbc30b049b148ca827adf0d613e47df8da,api.league-pro.com,OK,62c71c56e0eeba759480e2d468eeb26e1443aedac0a85d44c33f59cd153546c0
73925,8932,Tournament A14. league 550-600,,2023-02-09T02:00:00+00:00,2023-02-08T19:00:00-07:00,2023-02-09T03:00:00+01:00,3,COMPLETED,867,Ondrej Pastorek,1146,Ladislav Linder,1,3,1146,Ladislav Linder,,,2023-02-09T02:14:21+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:21.837286+00:00,2026-08-15T05:01:21.837286+00:00,e3e429a15ec6a5df120c613a72983efbc30b049b148ca827adf0d613e47df8da,api.league-pro.com,OK,2475d916ecef95d07fdcf2a192237e63724f174d47b2ee17c0fa3588d20a5f72
