match_id,tournament_id,tournament_name,league_band,scheduled_start_utc,scheduled_start_mountain,scheduled_start_prague,official_status,normalized_status,player_1_id,player_1_name,player_2_id,player_2_name,player_1_sets,player_2_sets,winner_player_id,winner_player_name,set_scores,completed_at_utc,calculated_finish_utc,calculated_finish_method,first_seen_at_utc,last_changed_at_utc,source_snapshot_id,source,data_quality,content_hash
178964,21346,Tournament A12. league 600-700,,2024-11-21T00:00:00+00:00,2024-11-20T17:00:00-07:00,2024-11-21T01:00:00+01:00,3,COMPLETED,1563,Martin Sychra,934,Jiri Plachy,3,2,1563,Martin Sychra,,,2024-11-21T00:22:32+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:32:26.412707+00:00,2026-08-15T13:32:26.412707+00:00,c3f9d13718d55cc6ced463878449a5f3eca12d631e8002fc8a8cd9e3f71f5642,api.league-pro.com,OK,276f864440c56b9329cab83e77849931a69f5536162e8d1e0189cbb6551c0c6c
178998,21351,Tournament A14. league 800-900,,2024-11-21T00:00:00+00:00,2024-11-20T17:00:00-07:00,2024-11-21T01:00:00+01:00,3,COMPLETED,1324,Ondrej Svacha,787,Tomek Batog,3,0,1324,Ondrej Svacha,,,2024-11-21T00:12:31+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:32:26.412707+00:00,2026-08-15T13:32:26.412707+00:00,c3f9d13718d55cc6ced463878449a5f3eca12d631e8002fc8a8cd9e3f71f5642,api.league-pro.com,OK,5e3fd74792d6117e0b20a6bab6b9740a0fa1f7b442b39e8fcf09ce514cb98695
179056,21360,Tournament A17. league 700-800,,2024-11-21T00:00:00+00:00,2024-11-20T17:00:00-07:00,2024-11-21T01:00:00+01:00,3,COMPLETED,822,Jaroslav Prokupek,875,Martin Sobisek,1,3,875,Martin Sobisek,,,2024-11-21T00:16:41+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:32:26.412707+00:00,2026-08-15T13:32:26.412707+00:00,c3f9d13718d55cc6ced463878449a5f3eca12d631e8002fc8a8cd9e3f71f5642,api.league-pro.com,OK,2664f88c12fc5273ecf01be158af4f14173c6e37c40c9ded604cd13b67ea3c2f
178965,21346,Tournament A12. league 600-700,,2024-11-21T00:30:00+00:00,2024-11-20T17:30:00-07:00,2024-11-21T01:30:00+01:00,3,COMPLETED,925,Vladimir Cermak,843,Tomas Janata,0,3,843,Tomas Janata,,,2024-11-21T00:41:29+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:32:26.412707+00:00,2026-08-15T13:32:26.412707+00:00,c3f9d13718d55cc6ced463878449a5f3eca12d631e8002fc8a8cd9e3f71f5642,api.league-pro.com,OK,a0461bde4861068342076df68b16339f5a6d5de4853afb10e4978155a5f17696
178999,21351,Tournament A14. league 800-900,,2024-11-21T00:30:00+00:00,2024-11-20T17:30:00-07:00,2024-11-21T01:30:00+01:00,3,COMPLETED,685,Ales Bayer,1561,Tomas Franek,1,3,1561,Tomas Franek,,,2024-11-21T00:42:42+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:32:26.412707+00:00,2026-08-15T13:32:26.412707+00:00,c3f9d13718d55cc6ced463878449a5f3eca12d631e8002fc8a8cd9e3f71f5642,api.league-pro.com,OK,93d7d4ad551bf94d6aba0fcff771e75ddab3a91e7b61ea0ec21955e3d99e1c3e
179057,21360,Tournament A17. league 700-800,,2024-11-21T00:30:00+00:00,2024-11-20T17:30:00-07:00,2024-11-21T01:30:00+01:00,3,COMPLETED,1411,Simon Kadavy,903,Daniel Kouble,3,2,1411,Simon Kadavy,,,2024-11-21T00:54:18+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:32:26.412707+00:00,2026-08-15T13:32:26.412707+00:00,c3f9d13718d55cc6ced463878449a5f3eca12d631e8002fc8a8cd9e3f71f5642,api.league-pro.com,OK,8e4cf032719bf76a4fe3d868d1d0888fe9014c9f02dac7e3ace7170e98c0aabc
178966,21346,Tournament A12. league 600-700,,2024-11-21T01:00:00+00:00,2024-11-20T18:00:00-07:00,2024-11-21T02:00:00+01:00,3,COMPLETED,934,Jiri Plachy,1260,Pavel Fojt,1,3,1260,Pavel Fojt,,,2024-11-21T01:18:38+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:32:26.412707+00:00,2026-08-15T13:32:26.412707+00:00,c3f9d13718d55cc6ced463878449a5f3eca12d631e8002fc8a8cd9e3f71f5642,api.league-pro.com,OK,df0623c4444987e76035fefa56ce91ca4abf6a918ecdd9bfb92392773cfc645a
179000,21351,Tournament A14. league 800-900,,2024-11-21T01:00:00+00:00,2024-11-20T18:00:00-07:00,2024-11-21T02:00:00+01:00,3,COMPLETED,787,Tomek Batog,1141,Rostyslav Kliuchuk,3,0,787,Tomek Batog,,,2024-11-21T01:10:36+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:32:26.412707+00:00,2026-08-15T13:32:26.412707+00:00,c3f9d13718d55cc6ced463878449a5f3eca12d631e8002fc8a8cd9e3f71f5642,api.league-pro.com,OK,7870a7e66454f9bfb0c885a2c5f8b09f3a3bab825afc339e6daece456f33e9db
179058,21360,Tournament A17. league 700-800,,2024-11-21T01:00:00+00:00,2024-11-20T18:00:00-07:00,2024-11-21T02:00:00+01:00,3,COMPLETED,875,Martin Sobisek,1529,Jaroslav Bresky,3,0,875,Martin Sobisek,,,2024-11-21T01:11:40+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:32:26.412707+00:00,2026-08-15T13:32:26.412707+00:00,c3f9d13718d55cc6ced463878449a5f3eca12d631e8002fc8a8cd9e3f71f5642,api.league-pro.com,OK,d6f20e1cf8ab26cfdd16e20ca51ba2dc853e0e2fc9b9c460840eb2a29e7ef87c
178967,21346,Tournament A12. league 600-700,,2024-11-21T01:30:00+00:00,2024-11-20T18:30:00-07:00,2024-11-21T02:30:00+01:00,3,COMPLETED,1563,Martin Sychra,843,Tomas Janata,2,3,843,Tomas Janata,,,2024-11-21T01:49:57+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:32:26.412707+00:00,2026-08-15T13:32:26.412707+00:00,c3f9d13718d55cc6ced463878449a5f3eca12d631e8002fc8a8cd9e3f71f5642,api.league-pro.com,OK,49398bfd3bafc0b788789387c755d0efa6406cbda17f132d4e5cd268cffa6bf0
