match_id,tournament_id,tournament_name,league_band,scheduled_start_utc,scheduled_start_mountain,scheduled_start_prague,official_status,normalized_status,player_1_id,player_1_name,player_2_id,player_2_name,player_1_sets,player_2_sets,winner_player_id,winner_player_name,set_scores,completed_at_utc,calculated_finish_utc,calculated_finish_method,first_seen_at_utc,last_changed_at_utc,source_snapshot_id,source,data_quality,content_hash
41595,5102,Tournament A12. league 550-600,,2022-07-11T00:00:00+00:00,2022-07-10T18:00:00-06:00,2022-07-11T02:00:00+02:00,3,COMPLETED,952,Marek Placek,934,Jiri Plachy,3,2,952,Marek Placek,,,2022-07-11T00:32:28+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,82d418852e7c54170afa31c72963739f46479f21c3537123f5275d0a417c39ff
41631,5107,Tournament A14. league 600-700,,2022-07-11T00:00:00+00:00,2022-07-10T18:00:00-06:00,2022-07-11T02:00:00+02:00,3,COMPLETED,948,Lukas Babicka,863,Daniel Tuma,3,0,948,Lukas Babicka,,,2022-07-11T00:11:27+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,716162e34000a7cdf03ce6561ea6d24f67223814fd076b3e624aa1ba94d8f207
41596,5102,Tournament A12. league 550-600,,2022-07-11T00:30:00+00:00,2022-07-10T18:30:00-06:00,2022-07-11T02:30:00+02:00,3,COMPLETED,1258,David Vrabec,774,Petr Sudek,0,3,774,Petr Sudek,,,2022-07-11T00:40:40+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,aefe768b9cee978c2f38940b790e201940f4376e515d394488bfaa028cb7fc0a
41632,5107,Tournament A14. league 600-700,,2022-07-11T00:30:00+00:00,2022-07-10T18:30:00-06:00,2022-07-11T02:30:00+02:00,3,COMPLETED,1291,Jiri Stepanek,762,Jakub Vrabec,2,3,762,Jakub Vrabec,,,2022-07-11T00:46:57+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,2c4e1dd647f202784042f0cbd648ae7d0a55ed523ee04937b82ccc609a27e329
41597,5102,Tournament A12. league 550-600,,2022-07-11T01:00:00+00:00,2022-07-10T19:00:00-06:00,2022-07-11T03:00:00+02:00,3,COMPLETED,934,Jiri Plachy,886,Vaclav Hruska,3,2,934,Jiri Plachy,,,2022-07-11T01:40:21+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,cb8a8781b80c27dc7154c6d42bd35b4594d21c5e7a08831bc4e2b36fc17370bb
41633,5107,Tournament A14. league 600-700,,2022-07-11T01:00:00+00:00,2022-07-10T19:00:00-06:00,2022-07-11T03:00:00+02:00,3,COMPLETED,863,Daniel Tuma,847,Milan Smrcek,0,3,847,Milan Smrcek,,,2022-07-11T01:14:12+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,ac9e4c32adb4c4de47b110bd518a0f8849b7a553d79cce4fa0e75190b780b462
41598,5102,Tournament A12. league 550-600,,2022-07-11T01:30:00+00:00,2022-07-10T19:30:00-06:00,2022-07-11T03:30:00+02:00,3,COMPLETED,774,Petr Sudek,952,Marek Placek,0,3,952,Marek Placek,,,2022-07-11T01:42:49+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,6c0df5bc8084966924b89bf9ed41af9605fc1ba865ad87fa9535363e11ccd896
41634,5107,Tournament A14. league 600-700,,2022-07-11T01:30:00+00:00,2022-07-10T19:30:00-06:00,2022-07-11T03:30:00+02:00,3,COMPLETED,762,Jakub Vrabec,948,Lukas Babicka,3,0,762,Jakub Vrabec,,,2022-07-11T01:42:52+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,5b7ea04aab8fff916af28cd1b1e0821393b63dfb4fad6a03668a07f4f08d6529
41599,5102,Tournament A12. league 550-600,,2022-07-11T02:00:00+00:00,2022-07-10T20:00:00-06:00,2022-07-11T04:00:00+02:00,3,COMPLETED,934,Jiri Plachy,1258,David Vrabec,2,3,1258,David Vrabec,,,2022-07-11T02:25:18+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,64fd6a55c02772b8bdfdcb3e052e632e18415176a3a3570f043d51f79a0615ee
41635,5107,Tournament A14. league 600-700,,2022-07-11T02:00:00+00:00,2022-07-10T20:00:00-06:00,2022-07-11T04:00:00+02:00,3,COMPLETED,863,Daniel Tuma,1291,Jiri Stepanek,0,3,1291,Jiri Stepanek,,,2022-07-11T02:10:58+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,678b6e690d3aef0d8a62db1e1d6cff059d97501f8fcd6d85adbe38fa03384ea5
41600,5102,Tournament A12. league 550-600,,2022-07-11T02:30:00+00:00,2022-07-10T20:30:00-06:00,2022-07-11T04:30:00+02:00,3,COMPLETED,952,Marek Placek,886,Vaclav Hruska,3,2,952,Marek Placek,,,2022-07-11T02:50:40+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,cdc3cb1ac13cfa2fa2ed82ec2463ce6308895aec02cb13a1ebe003cbcc912a79
41636,5107,Tournament A14. league 600-700,,2022-07-11T02:30:00+00:00,2022-07-10T20:30:00-06:00,2022-07-11T04:30:00+02:00,3,COMPLETED,948,Lukas Babicka,847,Milan Smrcek,3,1,948,Lukas Babicka,,,2022-07-11T02:47:11+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,8b37323d04a2f1ec1ce6634b68006ba07b99442c830ff9294c92473de0ce0d9d
41869,5102,Tournament A12. league 550-600,,2022-07-11T03:00:00+00:00,2022-07-10T21:00:00-06:00,2022-07-11T05:00:00+02:00,3,COMPLETED,934,Jiri Plachy,774,Petr Sudek,3,0,934,Jiri Plachy,,,2022-07-11T03:14:41+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,048f953092875e539f2819e21d37800f00fdfd81753e6e7a22efa78576b56764
41867,5107,Tournament A14. league 600-700,,2022-07-11T03:00:00+00:00,2022-07-10T21:00:00-06:00,2022-07-11T05:00:00+02:00,3,COMPLETED,847,Milan Smrcek,1291,Jiri Stepanek,1,3,1291,Jiri Stepanek,,,2022-07-11T03:22:23+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T04:58:12.814611+00:00,2026-08-15T04:58:12.814611+00:00,c3a340a6d5a2bbe32063abdf524c445e1314fca6ba699e8d79ff1b50d8d4c75f,api.league-pro.com,OK,fddd04d57289913c9fc65c703ac50acd0fec133e796f39ab06e34e4b3f24997c
