match_id,tournament_id,tournament_name,league_band,scheduled_start_utc,scheduled_start_mountain,scheduled_start_prague,official_status,normalized_status,player_1_id,player_1_name,player_2_id,player_2_name,player_1_sets,player_2_sets,winner_player_id,winner_player_name,set_scores,completed_at_utc,calculated_finish_utc,calculated_finish_method,first_seen_at_utc,last_changed_at_utc,source_snapshot_id,source,data_quality,content_hash
77836,9395,Tournament A12. league 800-900,,2023-03-07T00:00:00+00:00,2023-03-06T17:00:00-07:00,2023-03-07T01:00:00+01:00,3,COMPLETED,1141,Rostyslav Kliuchuk,885,Denis Hofman,3,2,1141,Rostyslav Kliuchuk,,,2023-03-07T00:19:48+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:44.479350+00:00,2026-08-15T05:01:44.479350+00:00,3e5dfd2508f755061f8d8be186649cf942ff7828157926d34657ec3b10621490,api.league-pro.com,OK,8d9ed9092d520c6bdd8636c1ea35ea93f10c15e5a0594852f6f71ca00fa09fa4
77870,9400,Tournament A14. league 550-600,,2023-03-07T00:00:00+00:00,2023-03-06T17:00:00-07:00,2023-03-07T01:00:00+01:00,3,COMPLETED,1418,Tomas Dousa,805,Ondrej Kucirek,3,2,1418,Tomas Dousa,,,2023-03-07T00:24:05+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:44.479350+00:00,2026-08-15T05:01:44.479350+00:00,3e5dfd2508f755061f8d8be186649cf942ff7828157926d34657ec3b10621490,api.league-pro.com,OK,45da194164292c0bf7b66854f5bf86a8ac3370e80de6fa19ba36f3177a2e9c58
77837,9395,Tournament A12. league 800-900,,2023-03-07T00:30:00+00:00,2023-03-06T17:30:00-07:00,2023-03-07T01:30:00+01:00,3,COMPLETED,714,Jiri Louda,715,Karel Brozik,3,2,714,Jiri Louda,,,2023-03-07T00:50:38+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:44.479350+00:00,2026-08-15T05:01:44.479350+00:00,3e5dfd2508f755061f8d8be186649cf942ff7828157926d34657ec3b10621490,api.league-pro.com,OK,98177eb338aaa744c50f3ec1733bbb93b49f63ddd9188d667f70574cbc72a256
77871,9400,Tournament A14. league 550-600,,2023-03-07T00:30:00+00:00,2023-03-06T17:30:00-07:00,2023-03-07T01:30:00+01:00,3,COMPLETED,909,Pavel Kulhanek,1407,Milan Longin,2,3,1407,Milan Longin,,,2023-03-07T00:48:53+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:44.479350+00:00,2026-08-15T05:01:44.479350+00:00,3e5dfd2508f755061f8d8be186649cf942ff7828157926d34657ec3b10621490,api.league-pro.com,OK,620c760d0d725d7bdac60d5fa9dc55b02261077aa817aea561cf9ec482370938
77838,9395,Tournament A12. league 800-900,,2023-03-07T01:00:00+00:00,2023-03-06T18:00:00-07:00,2023-03-07T02:00:00+01:00,3,COMPLETED,885,Denis Hofman,747,Milan Klement,3,2,885,Denis Hofman,,,2023-03-07T01:21:56+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:44.479350+00:00,2026-08-15T05:01:44.479350+00:00,3e5dfd2508f755061f8d8be186649cf942ff7828157926d34657ec3b10621490,api.league-pro.com,OK,3887d9469afd3a9935dc37292bf9c25dd188b143df3b0fbd24470438220316df
77872,9400,Tournament A14. league 550-600,,2023-03-07T01:00:00+00:00,2023-03-06T18:00:00-07:00,2023-03-07T02:00:00+01:00,3,COMPLETED,805,Ondrej Kucirek,886,Vaclav Hruska,3,0,805,Ondrej Kucirek,,,2023-03-07T01:18:28+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:44.479350+00:00,2026-08-15T05:01:44.479350+00:00,3e5dfd2508f755061f8d8be186649cf942ff7828157926d34657ec3b10621490,api.league-pro.com,OK,66f6fa2c722f4857f85570a278cae6d49ae9d81e97e60efcca32c72cf025e6f0
77839,9395,Tournament A12. league 800-900,,2023-03-07T01:30:00+00:00,2023-03-06T18:30:00-07:00,2023-03-07T02:30:00+01:00,3,COMPLETED,1141,Rostyslav Kliuchuk,715,Karel Brozik,3,1,1141,Rostyslav Kliuchuk,,,2023-03-07T01:47:41+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:44.479350+00:00,2026-08-15T05:01:44.479350+00:00,3e5dfd2508f755061f8d8be186649cf942ff7828157926d34657ec3b10621490,api.league-pro.com,OK,97200b646645511fb376cd9a72992338869ed58d83ba0f3a63d368c7711b127b
77873,9400,Tournament A14. league 550-600,,2023-03-07T01:30:00+00:00,2023-03-06T18:30:00-07:00,2023-03-07T02:30:00+01:00,3,COMPLETED,1418,Tomas Dousa,1407,Milan Longin,1,3,1407,Milan Longin,,,2023-03-07T01:49:59+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:44.479350+00:00,2026-08-15T05:01:44.479350+00:00,3e5dfd2508f755061f8d8be186649cf942ff7828157926d34657ec3b10621490,api.league-pro.com,OK,562dd6232de0e0d445fced10035e19ddbed4a02901ecfef96603779c135408ce
77840,9395,Tournament A12. league 800-900,,2023-03-07T02:00:00+00:00,2023-03-06T19:00:00-07:00,2023-03-07T03:00:00+01:00,3,COMPLETED,747,Milan Klement,714,Jiri Louda,2,3,714,Jiri Louda,,,2023-03-07T02:29:16+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:44.479350+00:00,2026-08-15T05:01:44.479350+00:00,3e5dfd2508f755061f8d8be186649cf942ff7828157926d34657ec3b10621490,api.league-pro.com,OK,9cfc7499b049501e4cbd9f52d4520808b82b66574f4c53a88c47eff0f139698b
77874,9400,Tournament A14. league 550-600,,2023-03-07T02:00:00+00:00,2023-03-06T19:00:00-07:00,2023-03-07T03:00:00+01:00,3,COMPLETED,886,Vaclav Hruska,909,Pavel Kulhanek,3,1,886,Vaclav Hruska,,,2023-03-07T02:22:18+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T05:01:44.479350+00:00,2026-08-15T05:01:44.479350+00:00,3e5dfd2508f755061f8d8be186649cf942ff7828157926d34657ec3b10621490,api.league-pro.com,OK,55bde2b3901b7361ef8ad01272488e403ce03d64f9a0886b98d44d2eafa343db
