match_id,tournament_id,tournament_name,league_band,scheduled_start_utc,scheduled_start_mountain,scheduled_start_prague,official_status,normalized_status,player_1_id,player_1_name,player_2_id,player_2_name,player_1_sets,player_2_sets,winner_player_id,winner_player_name,set_scores,completed_at_utc,first_seen_at_utc,last_seen_at_utc,source_snapshot_id,source,data_quality,content_hash
296214,35100,Tournament A16. League 500-550,500-550,2026-07-09T07:30:09.586000+00:00,2026-07-09T01:30:09.586000-06:00,2026-07-09T09:30:09.586000+02:00,3,COMPLETED,1012,Zbynek Zientek,1844,Miroslav Kowolowski,3,1,1012,Zbynek Zientek,,2026-07-09T07:51:35.368000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,70850997886f40a8f0e66ed8701c11eecea5501c31f852f37f2e4c5a6b864e81
296238,35103,Tournament A17. League 900-1000,900-1000,2026-07-09T07:30:12.833000+00:00,2026-07-09T01:30:12.833000-06:00,2026-07-09T09:30:12.833000+02:00,3,COMPLETED,1630,Petr Saleny,1668,Oleksandr Kolisnyk,2,3,1668,Oleksandr Kolisnyk,,2026-07-09T07:48:17.691000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,a790cc6a6c942da72fc3397d61d508df2d223b42ade28593b01685e20b33ff1e
296170,35095,Tournament A14. League 600-700,600-700,2026-07-09T07:30:13.062000+00:00,2026-07-09T01:30:13.062000-06:00,2026-07-09T09:30:13.062000+02:00,3,COMPLETED,1547,Dmitro Parhomenko,1272,Jakub Stolfa,3,2,1547,Dmitro Parhomenko,,2026-07-09T07:49:17.359000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,6aa4dd1a3dc5217635b768535825e3cf6ee0daa52225de6768b9ed23dad95539
296127,35090,Tournament A12. League 500-550,500-550,2026-07-09T08:00:04.330000+00:00,2026-07-09T02:00:04.330000-06:00,2026-07-09T10:00:04.330000+02:00,3,COMPLETED,1217,Martin Stefek,1635,Julius Didi,3,1,1217,Martin Stefek,,2026-07-09T08:21:20.805000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,f70090eb0db983daf93d37c4e0ba7e624ee2bffe985cbae82d3af99231c61d3e
296171,35095,Tournament A14. League 600-700,600-700,2026-07-09T08:00:06.104000+00:00,2026-07-09T02:00:06.104000-06:00,2026-07-09T10:00:06.104000+02:00,3,COMPLETED,1272,Jakub Stolfa,1529,Jaroslav Bresky,3,2,1272,Jakub Stolfa,,2026-07-09T08:18:47.198000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,3700c4524ae9535e16030038e0d5bad498da7e997b9704ec4dee038ba58b9d8e
296215,35100,Tournament A16. League 500-550,500-550,2026-07-09T08:00:10.322000+00:00,2026-07-09T02:00:10.322000-06:00,2026-07-09T10:00:10.322000+02:00,3,COMPLETED,1844,Miroslav Kowolowski,1769,Pavel Varecha,2,3,1769,Pavel Varecha,,2026-07-09T08:33:50.860000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,0e07de0cf21e3a0c5a60ff3d9c3beddaf9f641436c6b261a0c87c3afd96d0827
296279,35108,Tournament A18. League 350-400,350-400,2026-07-09T08:00:16.276000+00:00,2026-07-09T02:00:16.276000-06:00,2026-07-09T10:00:16.276000+02:00,3,COMPLETED,1814,Miroslav Stolba,1219,Josef Toth,3,2,1814,Miroslav Stolba,,2026-07-09T08:24:36.705000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,ce3d30f5c9745be8cb0496c7d4a1e5d912fc94600477f53650efdf50b2641942
296239,35103,Tournament A17. League 900-1000,900-1000,2026-07-09T08:00:18.278000+00:00,2026-07-09T02:00:18.278000-06:00,2026-07-09T10:00:18.278000+02:00,3,COMPLETED,1668,Oleksandr Kolisnyk,1128,Radim Urbaniec,0,3,1128,Radim Urbaniec,,2026-07-09T08:10:00.087000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,6a1b858ce3315ba351f68acf89f2a90092f47262399f8dfcbab99275272d404c
296280,35108,Tournament A18. League 350-400,350-400,2026-07-09T08:30:10.987000+00:00,2026-07-09T02:30:10.987000-06:00,2026-07-09T10:30:10.987000+02:00,3,COMPLETED,1738,Ivan Kolenciak,1744,Michal Derco,3,1,1738,Ivan Kolenciak,,2026-07-09T08:47:23.393000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,ec91217fbaf800a7566d24da63485c960fb71635b18601422218950c24da0753
296240,35103,Tournament A17. League 900-1000,900-1000,2026-07-09T08:30:11.276000+00:00,2026-07-09T02:30:11.276000-06:00,2026-07-09T10:30:11.276000+02:00,3,COMPLETED,1582,Viktor Vejvoda,1630,Petr Saleny,3,0,1582,Viktor Vejvoda,,2026-07-09T08:39:14.999000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,d3f2ccce8e4ca15cb7643823c3025d69ad6f5912b927b68d1f465469ec7be018
296128,35090,Tournament A12. League 500-550,500-550,2026-07-09T08:30:32.278000+00:00,2026-07-09T02:30:32.278000-06:00,2026-07-09T10:30:32.278000+02:00,3,COMPLETED,1377,Mihail Trinta,825,Milan Regner,3,2,1377,Mihail Trinta,,2026-07-09T08:52:26.183000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,1cb16dae2998b6c02cffc9db71eed481a1d6f92b128a8b3276113fe51ef57263
296172,35095,Tournament A14. League 600-700,600-700,2026-07-09T08:33:01.479000+00:00,2026-07-09T02:33:01.479000-06:00,2026-07-09T10:33:01.479000+02:00,3,COMPLETED,824,Milan Kolar,1547,Dmitro Parhomenko,0,3,1547,Dmitro Parhomenko,,2026-07-09T08:46:14.392000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,afa6516dbe36e6f399b2c48d1522635e5f3f7a8f4f5e32a0d79984436742427f
296216,35100,Tournament A16. League 500-550,500-550,2026-07-09T08:36:09.252000+00:00,2026-07-09T02:36:09.252000-06:00,2026-07-09T10:36:09.252000+02:00,3,COMPLETED,1760,David Mikula,1012,Zbynek Zientek,3,1,1760,David Mikula,,2026-07-09T08:55:57.241000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,c70d27a992b2a94967c1c4f35ba68421eb8e1d91fccdfb24c780b85bf1738832
296173,35095,Tournament A14. League 600-700,600-700,2026-07-09T09:00:07.443000+00:00,2026-07-09T03:00:07.443000-06:00,2026-07-09T11:00:07.443000+02:00,3,COMPLETED,1272,Jakub Stolfa,1529,Jaroslav Bresky,3,2,1272,Jakub Stolfa,,2026-07-09T09:21:48.295000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,d2512eb7e952ac52de1cfcee19dcbae9b0637c584f8385da6c8bf6268b3fdb98
296281,35108,Tournament A18. League 350-400,350-400,2026-07-09T09:00:25.560000+00:00,2026-07-09T03:00:25.560000-06:00,2026-07-09T11:00:25.560000+02:00,3,COMPLETED,1744,Michal Derco,1814,Miroslav Stolba,2,3,1814,Miroslav Stolba,,2026-07-09T09:21:05.656000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,dbd3ec6bda9e5c1f55a2471a76b3d73525df46091b217896895df990321aad92
296129,35090,Tournament A12. League 500-550,500-550,2026-07-09T09:00:29.708000+00:00,2026-07-09T03:00:29.708000-06:00,2026-07-09T11:00:29.708000+02:00,3,COMPLETED,825,Milan Regner,1635,Julius Didi,2,3,1635,Julius Didi,,2026-07-09T09:24:40.458000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,aef0eb0186e005065878ffe74d73b5acdeb5d140075aeca25159f1d5ba4e4f9b
296241,35103,Tournament A17. League 900-1000,900-1000,2026-07-09T09:01:02.823000+00:00,2026-07-09T03:01:02.823000-06:00,2026-07-09T11:01:02.823000+02:00,3,COMPLETED,1582,Viktor Vejvoda,1630,Petr Saleny,3,1,1582,Viktor Vejvoda,,2026-07-09T09:15:04.871000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,a352619911ce6c67d0acabf5fcc8b5b74b4214dbb42fda9eba880fcbab54f744
296217,35100,Tournament A16. League 500-550,500-550,2026-07-09T09:03:41.448000+00:00,2026-07-09T03:03:41.448000-06:00,2026-07-09T11:03:41.448000+02:00,3,COMPLETED,1012,Zbynek Zientek,1844,Miroslav Kowolowski,3,1,1012,Zbynek Zientek,,2026-07-09T09:25:15.244000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,5fd8e5c142ce96afa7a47477e105a74b9e920f91bdf5365d7c04f12351ad1189
296130,35090,Tournament A12. League 500-550,500-550,2026-07-09T09:30:05.450000+00:00,2026-07-09T03:30:05.450000-06:00,2026-07-09T11:30:05.450000+02:00,3,COMPLETED,1377,Mihail Trinta,1217,Martin Stefek,3,2,1377,Mihail Trinta,,2026-07-09T09:46:00.635000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,fa0e52d3c84a005a2a855f0550e942bc23ec5bc5f798624f031ce331876bc99f
296218,35100,Tournament A16. League 500-550,500-550,2026-07-09T09:30:08.919000+00:00,2026-07-09T03:30:08.919000-06:00,2026-07-09T11:30:08.919000+02:00,3,COMPLETED,1769,Pavel Varecha,1760,David Mikula,3,1,1769,Pavel Varecha,,2026-07-09T09:43:58.057000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,4ed08d803c0943903b8061821730a79f927aff5f725f60dd8ef8a87a60ef6683
296282,35108,Tournament A18. League 350-400,350-400,2026-07-09T09:30:09.181000+00:00,2026-07-09T03:30:09.181000-06:00,2026-07-09T11:30:09.181000+02:00,3,COMPLETED,1219,Josef Toth,1738,Ivan Kolenciak,1,3,1738,Ivan Kolenciak,,2026-07-09T09:48:45.351000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,78ef3eca34457a1c437ca086582395afbf8dc8d0ed99cfd625a949f563d1bc3b
296242,35103,Tournament A17. League 900-1000,900-1000,2026-07-09T09:30:10.810000+00:00,2026-07-09T03:30:10.810000-06:00,2026-07-09T11:30:10.810000+02:00,3,COMPLETED,1128,Radim Urbaniec,1668,Oleksandr Kolisnyk,3,2,1128,Radim Urbaniec,,2026-07-09T09:46:24.428000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,81532a6f7624e2673130a9826542b01da69c82787f2b91776a120ca4873c80b6
296174,35095,Tournament A14. League 600-700,600-700,2026-07-09T09:30:28.549000+00:00,2026-07-09T03:30:28.549000-06:00,2026-07-09T11:30:28.549000+02:00,3,COMPLETED,1547,Dmitro Parhomenko,824,Milan Kolar,3,0,1547,Dmitro Parhomenko,,2026-07-09T09:42:11.128000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,618d1648dbcbdbb4da4739b5d985916eef928d4a32474da5415a5b4a84e4f93d
296219,35101,Tournament A16. League 1000-1100,1000-1100,2026-07-09T10:00:05.676000+00:00,2026-07-09T04:00:05.676000-06:00,2026-07-09T12:00:05.676000+02:00,3,COMPLETED,1702,Jan Szotkowski,1046,Radomir Revay,3,2,1702,Jan Szotkowski,,2026-07-09T10:27:08.135000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,0291ef515b462a35812c018558d939a592fa90c1adc3f576e555f04a3a6abdfd
296243,35104,Tournament A17. League 900-1000,900-1000,2026-07-09T10:00:07.653000+00:00,2026-07-09T04:00:07.653000-06:00,2026-07-09T12:00:07.653000+02:00,3,COMPLETED,1128,Radim Urbaniec,1630,Petr Saleny,3,0,1128,Radim Urbaniec,,2026-07-09T10:07:37.432000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,ba8c063bc65f0fe2f7c4dcd549b9d70414c267d01c2e119ac7240b570c090c11
296267,35107,Tournament A18. League 800-900,800-900,2026-07-09T10:00:12.044000+00:00,2026-07-09T04:00:12.044000-06:00,2026-07-09T12:00:12.044000+02:00,3,COMPLETED,1294,Zbynek Pagac,1093,Sebastian Kasnik,1,3,1093,Sebastian Kasnik,,2026-07-09T10:18:54.183000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,b30360fbe5b7214013f5b34669747a8c626b74c8e215f0b6a3f036471aa4e7bc
296131,35091,Tournament A12. League 550-600,550-600,2026-07-09T10:00:13.505000+00:00,2026-07-09T04:00:13.505000-06:00,2026-07-09T12:00:13.505000+02:00,3,COMPLETED,1811,David Barton,812,Rostislav Hasmanda,2,3,812,Rostislav Hasmanda,,2026-07-09T10:22:20.030000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,45ce74d0d82e3aa33db5ed95bd9f17ccac8da2a0227d4f433e7407ba9cb72bdd
296175,35096,Tournament A14. League 600-700,600-700,2026-07-09T10:00:18.676000+00:00,2026-07-09T04:00:18.676000-06:00,2026-07-09T12:00:18.676000+02:00,3,COMPLETED,1529,Jaroslav Bresky,1547,Dmitro Parhomenko,1,3,1547,Dmitro Parhomenko,,2026-07-09T10:14:44.798000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,546a9d3c09c332567e1ee792ec859c154c87cd14e23e2b2fe6dc770df7ae377e
296220,35101,Tournament A16. League 1000-1100,1000-1100,2026-07-09T10:30:06.850000+00:00,2026-07-09T04:30:06.850000-06:00,2026-07-09T12:30:06.850000+02:00,3,COMPLETED,1283,Radovan Polasek,996,Tadeas Zika,3,0,1283,Radovan Polasek,,2026-07-09T10:43:11.973000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,17a9d5b18bca6624757bcfaac5440313f2c446b458ebe5b16e7c8832e5e312eb
296244,35104,Tournament A17. League 900-1000,900-1000,2026-07-09T10:30:08.522000+00:00,2026-07-09T04:30:08.522000-06:00,2026-07-09T12:30:08.522000+02:00,3,COMPLETED,1668,Oleksandr Kolisnyk,1582,Viktor Vejvoda,2,3,1582,Viktor Vejvoda,,2026-07-09T10:47:12.535000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,5596c7908f87a7fcedd4b777f5c36185e25d8303d9454c2d342cacb9482cdcfa
296268,35107,Tournament A18. League 800-900,800-900,2026-07-09T10:30:14.186000+00:00,2026-07-09T04:30:14.186000-06:00,2026-07-09T12:30:14.186000+02:00,3,COMPLETED,1709,Michal Chalupa,1838,Martin Polivka,3,1,1709,Michal Chalupa,,2026-07-09T10:49:07.829000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,4dd9671cbc430dcf8fbe63b5e9398fca0d6a9a5f608d4b88b81097abfae45ce8
296176,35096,Tournament A14. League 600-700,600-700,2026-07-09T10:30:18.185000+00:00,2026-07-09T04:30:18.185000-06:00,2026-07-09T12:30:18.185000+02:00,3,COMPLETED,1272,Jakub Stolfa,824,Milan Kolar,3,2,1272,Jakub Stolfa,,2026-07-09T10:57:34.207000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,0c138227dd2b7d235d897f5536539406b980f74be871921f092da8f3cdf34709
296132,35091,Tournament A12. League 550-600,550-600,2026-07-09T10:30:19.082000+00:00,2026-07-09T04:30:19.082000-06:00,2026-07-09T12:30:19.082000+02:00,3,COMPLETED,1342,Miroslav Necas,1862,Martin Novak,1,3,1862,Martin Novak,,2026-07-09T10:48:58.394000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,ef1d48c144ce73b6f76d9a27919d03b4d2c96dc386e126c641a640443f962797
296221,35101,Tournament A16. League 1000-1100,1000-1100,2026-07-09T11:00:06.836000+00:00,2026-07-09T05:00:06.836000-06:00,2026-07-09T13:00:06.836000+02:00,3,COMPLETED,1046,Radomir Revay,1283,Radovan Polasek,1,3,1283,Radovan Polasek,,2026-07-09T11:20:18.669000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,56eeceb41b580fe0f1e7ccdc927be913a5fbd48a76eeb004e854f8820a8df291
296245,35104,Tournament A17. League 900-1000,900-1000,2026-07-09T11:00:12.091000+00:00,2026-07-09T05:00:12.091000-06:00,2026-07-09T13:00:12.091000+02:00,3,COMPLETED,1630,Petr Saleny,1668,Oleksandr Kolisnyk,3,1,1630,Petr Saleny,,2026-07-09T11:11:11.332000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,a7623e8018d2719a85bb68925facbe11ef215c33100663b7c3725f3a3f46d2db
296269,35107,Tournament A18. League 800-900,800-900,2026-07-09T11:00:15.640000+00:00,2026-07-09T05:00:15.640000-06:00,2026-07-09T13:00:15.640000+02:00,3,COMPLETED,1093,Sebastian Kasnik,1709,Michal Chalupa,1,3,1709,Michal Chalupa,,2026-07-09T11:18:25.443000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,81a9ac519e41c825f3e140af5dad3d138ce0dcebf2afc467e009ca76416cbf7c
296133,35091,Tournament A12. League 550-600,550-600,2026-07-09T11:00:28.131000+00:00,2026-07-09T05:00:28.131000-06:00,2026-07-09T13:00:28.131000+02:00,3,COMPLETED,812,Rostislav Hasmanda,1342,Miroslav Necas,3,0,812,Rostislav Hasmanda,,2026-07-09T11:19:56.545000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,76d90e0ec0f41517979084224dce5edc45de936cba105bed5dad2ee56c886eff
296177,35096,Tournament A14. League 600-700,600-700,2026-07-09T11:00:34.022000+00:00,2026-07-09T05:00:34.022000-06:00,2026-07-09T13:00:34.022000+02:00,3,COMPLETED,1547,Dmitro Parhomenko,1272,Jakub Stolfa,0,3,1272,Jakub Stolfa,,2026-07-09T11:09:56.147000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,85c78542aeef3aed45bf64e0f85a32dfe3b9997a9c57181ffc58bef54269d4d1
296246,35104,Tournament A17. League 900-1000,900-1000,2026-07-09T11:30:08.118000+00:00,2026-07-09T05:30:08.118000-06:00,2026-07-09T13:30:08.118000+02:00,3,COMPLETED,1582,Viktor Vejvoda,1128,Radim Urbaniec,1,3,1128,Radim Urbaniec,,2026-07-09T11:43:19.991000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,f52ea59f8b00db07dd61a2dd29f86ce04fc419c726cf2aa63097f4b0bc92c722
296222,35101,Tournament A16. League 1000-1100,1000-1100,2026-07-09T11:30:11.859000+00:00,2026-07-09T05:30:11.859000-06:00,2026-07-09T13:30:11.859000+02:00,3,COMPLETED,996,Tadeas Zika,1702,Jan Szotkowski,0,3,1702,Jan Szotkowski,,2026-07-09T11:39:35.369000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,4419833a36f1109987eeda408dc9cdcf153147424b9d732a29617b4e6a2d0a18
296270,35107,Tournament A18. League 800-900,800-900,2026-07-09T11:30:12.369000+00:00,2026-07-09T05:30:12.369000-06:00,2026-07-09T13:30:12.369000+02:00,3,COMPLETED,1838,Martin Polivka,1294,Zbynek Pagac,3,1,1838,Martin Polivka,,2026-07-09T11:49:29.197000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,b020ce827840cdedd82f8d21307cc5e8d44ca00bd1ecbdb46c8db72e2f6cdc10
296178,35096,Tournament A14. League 600-700,600-700,2026-07-09T11:30:23.715000+00:00,2026-07-09T05:30:23.715000-06:00,2026-07-09T13:30:23.715000+02:00,3,COMPLETED,824,Milan Kolar,1529,Jaroslav Bresky,2,3,1529,Jaroslav Bresky,,2026-07-09T12:01:37.756000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,b98a9b5fe3a12222b2f28d649b493ad6e8915a698dcc6e82689537034b609272
296134,35091,Tournament A12. League 550-600,550-600,2026-07-09T11:30:31.994000+00:00,2026-07-09T05:30:31.994000-06:00,2026-07-09T13:30:31.994000+02:00,3,COMPLETED,1862,Martin Novak,1811,David Barton,1,3,1811,David Barton,,2026-07-09T11:44:40.811000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,618ac2146261938e246e138e710635c43b0a4f30fa5259c94adce3531f382c94
296247,35104,Tournament A17. League 900-1000,900-1000,2026-07-09T12:00:08.253000+00:00,2026-07-09T06:00:08.253000-06:00,2026-07-09T14:00:08.253000+02:00,3,COMPLETED,1128,Radim Urbaniec,1668,Oleksandr Kolisnyk,1,3,1668,Oleksandr Kolisnyk,,2026-07-09T12:12:24.120000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,ad528764ced092a5ec243f61577426ae87f7e65a071d8e35b06d618f2de01f75
296223,35101,Tournament A16. League 1000-1100,1000-1100,2026-07-09T12:00:08.717000+00:00,2026-07-09T06:00:08.717000-06:00,2026-07-09T14:00:08.717000+02:00,3,COMPLETED,1702,Jan Szotkowski,1283,Radovan Polasek,1,3,1283,Radovan Polasek,,2026-07-09T12:16:06.142000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,991fe76817b5f9926427a78d393dd80be366b51433661fbc011e05998fed3ae0
296271,35107,Tournament A18. League 800-900,800-900,2026-07-09T12:00:19.851000+00:00,2026-07-09T06:00:19.851000-06:00,2026-07-09T14:00:19.851000+02:00,3,COMPLETED,1294,Zbynek Pagac,1709,Michal Chalupa,3,2,1294,Zbynek Pagac,,2026-07-09T12:27:34.210000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,747b3b1cce645f7df3984ada60337d221a064b8b43f573e3d535a6263a5c2d81
