match_id,tournament_id,tournament_name,league_band,scheduled_start_utc,scheduled_start_mountain,scheduled_start_prague,official_status,normalized_status,player_1_id,player_1_name,player_2_id,player_2_name,player_1_sets,player_2_sets,winner_player_id,winner_player_name,set_scores,completed_at_utc,calculated_finish_utc,calculated_finish_method,first_seen_at_utc,last_changed_at_utc,source_snapshot_id,source,data_quality,content_hash
137548,16469,Tournament A12. league 700-800,,2024-04-03T00:00:00+00:00,2024-04-02T18:00:00-06:00,2024-04-03T02:00:00+02:00,3,COMPLETED,747,Milan Klement,1403,Ales Hlawatschke,3,2,747,Milan Klement,,,2024-04-03T00:28:39+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:25:05.197353+00:00,2026-08-15T13:25:05.197353+00:00,5c0fe84174117d4c8c12d46f10d672e22d8506b193ade00c7fa70d3e9f895cc7,api.league-pro.com,OK,b2e6266de2ce0976f3279014b34dec75e75be18d92d5e0d298c8a69f814aeb7d
137558,16470,Tournament A14. league 550-600,,2024-04-03T00:00:00+00:00,2024-04-02T18:00:00-06:00,2024-04-03T02:00:00+02:00,3,COMPLETED,1239,Ladislav Havel,1344,Petr Picek,0,3,1344,Petr Picek,,,2024-04-03T00:09:32+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:25:05.197353+00:00,2026-08-15T13:25:05.197353+00:00,5c0fe84174117d4c8c12d46f10d672e22d8506b193ade00c7fa70d3e9f895cc7,api.league-pro.com,OK,892d5e5328fe1dd21d112cfc7b2600c8f5d4935c27bea855e9a715118568abb3
137549,16469,Tournament A12. league 700-800,,2024-04-03T00:30:00+00:00,2024-04-02T18:30:00-06:00,2024-04-03T02:30:00+02:00,3,COMPLETED,1539,Jakub Tazler,1529,Jaroslav Bresky,1,3,1529,Jaroslav Bresky,,,2024-04-03T00:49:58+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:25:05.197353+00:00,2026-08-15T13:25:05.197353+00:00,5c0fe84174117d4c8c12d46f10d672e22d8506b193ade00c7fa70d3e9f895cc7,api.league-pro.com,OK,606aff452388df65cae792044ec60f29db6bfdf25f43bf95cb5cb52955681d8c
137559,16470,Tournament A14. league 550-600,,2024-04-03T00:30:00+00:00,2024-04-02T18:30:00-06:00,2024-04-03T02:30:00+02:00,3,COMPLETED,1545,Yurii Holovatiuk,824,Milan Kolar,3,2,1545,Yurii Holovatiuk,,,2024-04-03T00:56:06+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:25:05.197353+00:00,2026-08-15T13:25:05.197353+00:00,5c0fe84174117d4c8c12d46f10d672e22d8506b193ade00c7fa70d3e9f895cc7,api.league-pro.com,OK,1dac6fd5fbeddae0e6f56016c5d8718da320677352a5700a947f1c76d0fe00d9
137550,16469,Tournament A12. league 700-800,,2024-04-03T01:00:00+00:00,2024-04-02T19:00:00-06:00,2024-04-03T03:00:00+02:00,3,COMPLETED,1403,Ales Hlawatschke,873,Jan Sucharda,2,3,873,Jan Sucharda,,,2024-04-03T01:24:48+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:25:05.197353+00:00,2026-08-15T13:25:05.197353+00:00,5c0fe84174117d4c8c12d46f10d672e22d8506b193ade00c7fa70d3e9f895cc7,api.league-pro.com,OK,9e3477ec4acffe877288e19ee49215b67e805ea4cf7ac7b18f0f9369cc7a2f64
137560,16470,Tournament A14. league 550-600,,2024-04-03T01:00:00+00:00,2024-04-02T19:00:00-06:00,2024-04-03T03:00:00+02:00,3,COMPLETED,1344,Petr Picek,1563,Martin Sychra,3,0,1344,Petr Picek,,,2024-04-03T01:11:11+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:25:05.197353+00:00,2026-08-15T13:25:05.197353+00:00,5c0fe84174117d4c8c12d46f10d672e22d8506b193ade00c7fa70d3e9f895cc7,api.league-pro.com,OK,b4c0a4f8bef1fcc6be94b772b9338d6afd04ed58e480bb9f175aa96743554a2e
137551,16469,Tournament A12. league 700-800,,2024-04-03T01:30:00+00:00,2024-04-02T19:30:00-06:00,2024-04-03T03:30:00+02:00,3,COMPLETED,1529,Jaroslav Bresky,747,Milan Klement,0,3,747,Milan Klement,,,2024-04-03T01:39:06+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:25:05.197353+00:00,2026-08-15T13:25:05.197353+00:00,5c0fe84174117d4c8c12d46f10d672e22d8506b193ade00c7fa70d3e9f895cc7,api.league-pro.com,OK,bd91dba60f8cef86a734988f1cead6ec8e1c8cedc9049e5acc9f929bbf9d4c16
137561,16470,Tournament A14. league 550-600,,2024-04-03T01:30:00+00:00,2024-04-02T19:30:00-06:00,2024-04-03T03:30:00+02:00,3,COMPLETED,824,Milan Kolar,1239,Ladislav Havel,0,3,1239,Ladislav Havel,,,2024-04-03T01:42:49+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:25:05.197353+00:00,2026-08-15T13:25:05.197353+00:00,5c0fe84174117d4c8c12d46f10d672e22d8506b193ade00c7fa70d3e9f895cc7,api.league-pro.com,OK,16707de6578769292ecd0f8140d8c4fece4a064993bb011442dca380665b3ee6
137552,16469,Tournament A12. league 700-800,,2024-04-03T02:00:00+00:00,2024-04-02T20:00:00-06:00,2024-04-03T04:00:00+02:00,3,COMPLETED,1403,Ales Hlawatschke,1539,Jakub Tazler,3,2,1403,Ales Hlawatschke,,,2024-04-03T02:19:40+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:25:05.197353+00:00,2026-08-15T13:25:05.197353+00:00,5c0fe84174117d4c8c12d46f10d672e22d8506b193ade00c7fa70d3e9f895cc7,api.league-pro.com,OK,8cb560d8b32a6b7784af2cd774fba8acf38a97231cb4840b2082d73400bd9627
137562,16470,Tournament A14. league 550-600,,2024-04-03T02:00:00+00:00,2024-04-02T20:00:00-06:00,2024-04-03T04:00:00+02:00,3,COMPLETED,1344,Petr Picek,1545,Yurii Holovatiuk,3,0,1344,Petr Picek,,,2024-04-03T02:11:07+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:25:05.197353+00:00,2026-08-15T13:25:05.197353+00:00,5c0fe84174117d4c8c12d46f10d672e22d8506b193ade00c7fa70d3e9f895cc7,api.league-pro.com,OK,d252a9e029966d2fdd08d7d3b49098537fea1350714949a1697ae610a2c45902
137553,16469,Tournament A12. league 700-800,,2024-04-03T02:30:00+00:00,2024-04-02T20:30:00-06:00,2024-04-03T04:30:00+02:00,3,COMPLETED,747,Milan Klement,873,Jan Sucharda,2,3,873,Jan Sucharda,,,2024-04-03T02:55:00+00:00,SCHEDULED_START_PLUS_DURATION,2026-08-15T13:25:05.197353+00:00,2026-08-15T13:25:05.197353+00:00,5c0fe84174117d4c8c12d46f10d672e22d8506b193ade00c7fa70d3e9f895cc7,api.league-pro.com,OK,2f916b589ac230e9bee4842c927ab063612f15ef00f9c772f1a414012aa76928
